amount_transferred,mode_of_transaction,date_and_time,account_number,place_of_transaction,merchant,label,amount_before_transaction,amount_after_transaction
4439.880108111724,card,2024-02-13 07:20:57,4697970935332718669,unknown,Sani Inc,legitimate,9430.887364073338,4991.007255961615
2996.829336156622,card,2024-01-08 11:19:22,3596620354201559,unknown,Rege Group,legitimate,7879.600215756745,4882.7708796001225
1523.3965953379218,card,2024-01-07 01:15:15,340565759120752,unknown,Rege-Sanghvi,legitimate,6332.506025093851,4809.109429755929
474.0232927174295,card,2024-01-03 13:51:59,4933565972740,unknown,Lata Group,fraud,5369.6576791266025,4895.634386409173
2178.309506889432,card,2024-02-17 02:53:58,3586207934800100,unknown,Sur-Dubey,legitimate,6145.44137674873,3967.1318698592986
2737.919551837585,card,2024-02-25 21:57:01,3528674471637313,unknown,Kannan Inc,legitimate,7680.986042178982,4943.066490341396
3682.816648126067,card,2024-02-15 22:14:42,180001128812963,unknown,Hayre Inc,legitimate,8145.694172249025,4462.877524122958
1602.9342359530804,card,2024-03-14 19:47:44,4763378095870,unknown,"Lall, Joshi and Borde",legitimate,3688.4380947448617,2085.5038587917816
1482.2531311942396,card,2024-01-24 14:35:46,370974875563478,unknown,Kulkarni-Thakkar,fraud,5408.290902027445,3926.037770833205
4820.503947355914,card,2024-01-28 03:41:51,4800040205305873,unknown,"Kunda, Borra and Lala",fraud,9381.722494532787,4561.2185471768735
1239.2777537390864,card,2024-03-12 13:31:27,180043373399957,unknown,Shetty PLC,legitimate,4805.182060938678,3565.904307199591
1986.04482226422,card,2024-02-04 15:46:22,3518905947851258,unknown,"Kapoor, Tata and Banerjee",legitimate,4105.728701686583,2119.683879422363
4355.059717182923,card,2024-01-12 05:06:54,6011299583785326,unknown,"Sabharwal, Kar and Soman",fraud,4693.353024844885,338.293307661962
4049.4852128771417,card,2024-03-12 08:25:30,4682997969150,unknown,"Chawla, Mannan and Korpal",fraud,8099.872928809475,4050.387715932333
1313.2005382291927,card,2024-02-07 17:54:04,676214269034,unknown,Sami-Ghosh,legitimate,6077.387475130279,4764.186936901087
156.20422108605766,card,2024-01-29 07:19:40,4110517931185153,unknown,"Issac, Luthra and Dhar",legitimate,1974.8958896333904,1818.6916685473325
2536.2676368810617,card,2024-01-25 11:14:27,4471697116217,unknown,Bajaj PLC,fraud,3304.2788313158703,768.0111944348087
2514.7075716078903,card,2024-02-19 19:47:09,4173607918408475854,unknown,Rajan-Rastogi,legitimate,4153.961730565963,1639.2541589580728
1108.355516264718,card,2024-01-25 08:40:17,6561767253893087,unknown,Ravel-Mani,legitimate,4025.641083574167,2917.2855673094487
4680.326868760312,card,2024-02-26 11:30:30,4958547780801837,unknown,Divan PLC,legitimate,6271.802595138671,1591.4757263783586
4451.804275606113,card,2024-03-15 15:24:12,213174497803623,unknown,"Garg, Sridhar and Kulkarni",legitimate,7508.79173928592,3056.9874636798068
71.8961410238008,card,2024-01-10 18:47:13,6552044050740288,unknown,"Sur, Mammen and Saxena",fraud,4906.488779924507,4834.592638900706
2250.698424246109,card,2024-02-17 20:54:11,5336006938267789,unknown,Acharya-Koshy,legitimate,5607.663545851445,3356.965121605336
4113.88764460471,card,2024-03-03 05:32:51,213189438939419,unknown,Dugal-Rege,fraud,5933.557882369962,1819.670237765252
3041.648810988177,card,2024-01-30 06:25:41,4870738170409064898,unknown,"Vasa, Saran and Tak",fraud,7721.056138631136,4679.407327642959
3408.778091285264,card,2024-03-11 08:43:25,6011668877164903,unknown,"Guha, Devan and Acharya",fraud,6241.298082103972,2832.519990818708
2829.113512185841,card,2024-01-02 17:23:28,4680134971889031,unknown,Mall-Chana,legitimate,3479.691780863349,650.5782686775074
4849.933361472503,card,2024-02-06 17:28:40,38672961739374,unknown,Krishnan Group,legitimate,7349.848577389373,2499.9152159168707
99.19093431973492,card,2024-01-23 10:44:08,4020640591887576,unknown,Gala LLC,fraud,3370.836794420884,3271.645860101149
2766.307027707999,card,2024-02-21 15:05:07,3566426486423996,unknown,Babu-Vig,legitimate,6959.196313133525,4192.889285425526
4436.561257082935,card,2024-02-04 11:24:39,4381700308034235242,unknown,"Bawa, Loke and Sankar",fraud,9119.580422754096,4683.01916567116
2298.0076253132065,card,2024-01-14 04:00:17,347473751648065,unknown,Kant LLC,legitimate,3891.914132557969,1593.906507244762
3992.010195743928,card,2024-03-02 21:16:43,2497362974603672,unknown,Sanghvi and Sons,legitimate,4778.016892498321,786.0066967543935
1297.9571394353395,card,2024-03-16 22:08:28,4862422126206981,unknown,Brar-Amble,legitimate,1676.3620639828127,378.4049245474732
3904.023860004339,card,2024-01-13 14:48:01,6587652945308043,unknown,Kannan-Sodhi,legitimate,7598.4133275186705,3694.389467514331
3115.492890440058,card,2024-03-11 06:21:26,38601858903884,unknown,Shankar Inc,legitimate,7093.332571490064,3977.8396810500058
45.41169714948701,card,2024-01-24 15:45:56,4693424904245839096,unknown,Viswanathan-Shere,legitimate,2098.18360052104,2052.7719033715525
362.7760748399873,card,2024-02-12 02:58:51,4468313824651255,unknown,Mammen LLC,legitimate,2348.443856636396,1985.6677817964087
2155.4885227013106,card,2024-01-28 14:38:45,3557477270442966,unknown,Chakrabarti-Batra,legitimate,6927.131310657924,4771.642787956613
1175.5011317323688,card,2024-01-20 19:05:02,4249739852521155276,unknown,Tak PLC,legitimate,5759.740943883203,4584.239812150834
455.5547273826089,card,2024-02-13 06:10:56,4082087987829340700,unknown,Wadhwa-Rajan,fraud,1629.5515779486543,1173.9968505660456
605.711246577602,card,2024-02-23 05:49:20,30443784968709,unknown,Bandi-Vaidya,legitimate,4511.94140884914,3906.2301622715386
3311.804599115284,card,2024-01-22 04:35:32,4247720784175,unknown,Soni PLC,legitimate,6429.079576317655,3117.274977202371
975.242361352848,card,2024-03-03 15:11:39,3518944114134941,unknown,Guha-Sethi,legitimate,1754.813829559851,779.571468207003
433.11216006855807,card,2024-02-05 21:58:56,586550583585,unknown,Choudhry-Varma,fraud,2223.3996850304943,1790.2875249619362
3826.76747509522,card,2024-02-01 01:51:46,4133119675129233,unknown,Singhal and Sons,fraud,4722.357452219558,895.5899771243376
1334.8270730710708,card,2024-02-29 18:09:09,3513895125985736,unknown,Bassi-De,legitimate,2817.6557067920457,1482.828633720975
1522.6104961671897,card,2024-02-12 15:54:35,38454197498830,unknown,"Brahmbhatt, Dar and Sha",fraud,4602.963363276214,3080.3528671090244
2920.122113342717,card,2024-03-07 02:49:27,30213335297050,unknown,Jani-Kapadia,legitimate,4802.696813849481,1882.574700506764
426.93614417834186,card,2024-02-18 05:08:38,4907189196067287236,unknown,Warrior-Randhawa,legitimate,2403.293148159269,1976.3570039809272
3508.837609335396,card,2024-03-05 14:20:03,3597618879346379,unknown,Atwal LLC,legitimate,6211.677599495173,2702.839990159777
1005.7168301364342,card,2024-02-03 02:38:53,4160583129819135,unknown,Devi-Butala,fraud,1450.9652829566307,445.2484528201966
3172.22088282999,card,2024-02-21 12:47:16,213185910610957,unknown,Vyas LLC,legitimate,6868.819359178569,3696.5984763485794
1095.0901317640073,card,2024-02-29 20:20:43,3549778467159748,unknown,Mahajan PLC,legitimate,3109.620703496574,2014.5305717325668
2937.97186014451,card,2024-02-26 08:31:50,2621838993321478,unknown,Bora Inc,legitimate,5345.153330274088,2407.181470129578
294.92440144143006,card,2024-03-13 11:29:28,4862657048364637839,unknown,"Tak, Sethi and Varkey",legitimate,5166.680048426042,4871.755646984612
4936.807431311934,card,2024-03-13 06:55:36,6527385342923030,unknown,"Gour, Krish and Seshadri",legitimate,6665.198204020022,1728.3907727080878
510.2253629771544,card,2024-03-10 21:44:49,3505535402345994,unknown,Shanker-Thaker,legitimate,3754.837853487042,3244.612490509888
3810.4818804903007,card,2024-03-16 07:08:52,4181670590582337,unknown,"Choudhry, Hegde and Rau",fraud,5779.078423796396,1968.596543306096
2652.9563859964724,card,2024-02-17 05:41:48,4033663006914566,unknown,"Seth, Uppal and Vora",fraud,7125.427152228027,4472.470766231554
1938.837129046909,card,2024-01-19 13:13:51,3579641770623490,unknown,"Sabharwal, Goswami and Cherian",fraud,6174.150901352155,4235.313772305246
2888.63719454293,card,2024-02-27 07:46:28,503851800873,unknown,Chowdhury Ltd,legitimate,4104.342310637228,1215.7051160942983
4471.008652939274,card,2024-01-30 17:22:04,2251233788120748,unknown,Srinivasan Group,fraud,7932.819758867668,3461.8111059283938
636.9610271374468,card,2024-01-08 07:16:56,2270039294477606,unknown,"Saha, Chauhan and Mahajan",legitimate,972.1692866645096,335.208259527063
3648.908842996864,card,2024-03-05 04:41:12,6558306339029468,unknown,"Goda, Tripathi and Shere",legitimate,8465.203936751015,4816.295093754151
4582.9385172150105,card,2024-01-06 13:05:24,2225872665740764,unknown,"Khare, Atwal and Anne",legitimate,6334.399156205656,1751.4606389906455
968.1966119903592,card,2024-02-11 00:00:13,4927744034713474,unknown,Shanker-Goel,legitimate,5129.092047188346,4160.895435197987
1638.0070510253224,card,2024-03-16 09:23:10,4189265719356267,unknown,Dhillon-Bahl,legitimate,3236.9795677510992,1598.9725167257768
2795.2742076132995,card,2024-01-05 16:58:22,4505893107072,unknown,Vyas PLC,legitimate,5962.800206185691,3167.525998572392
1903.034335038891,card,2024-03-15 14:23:38,4665822008098514,unknown,"Borra, Sharma and Sen",legitimate,6821.152387040706,4918.118052001815
3866.1293841287447,card,2024-01-20 06:50:08,4314793984262,unknown,"Chaudry, Lad and Majumdar",legitimate,8251.11120115558,4384.981817026835
1807.3513006422015,card,2024-03-02 08:23:49,4852702522648623001,unknown,"Sule, Badami and Ram",fraud,2617.577191067689,810.2258904254877
4242.065082727994,card,2024-02-12 22:28:17,502095418328,unknown,Bahri-Chandran,legitimate,6984.032364143855,2741.967281415861
611.9729967919981,card,2024-03-06 11:11:54,3512363461067800,unknown,"Srinivasan, Dora and Khalsa",fraud,2361.146589544302,1749.173592752304
397.47018001130925,card,2024-01-13 12:42:48,4637672240657,unknown,Buch-Loke,fraud,2574.821049736285,2177.350869724976
893.9960808809016,card,2024-03-02 07:11:56,3540971732747939,unknown,"Srinivas, Soni and Bora",legitimate,2576.559895682557,1682.5638148016556
3525.423245694307,card,2024-02-23 09:23:13,6011705578419648,unknown,"Dara, Kunda and Sant",legitimate,5211.859894189917,1686.4366484956104
2905.060122444388,card,2024-03-07 08:56:16,3565577759864091,unknown,"Ahuja, Dalal and Lanka",fraud,5622.400808889679,2717.340686445291
561.2658245256594,card,2024-03-10 05:59:50,4946980538790798352,unknown,Ramanathan Inc,fraud,1529.1662300501907,967.9004055245314
1987.247674324267,card,2024-01-24 06:19:07,6011185104870905,unknown,"Chaudhry, Garde and Gill",fraud,4678.850846238757,2691.6031719144903
2450.3515182419237,card,2024-02-09 18:40:43,6011090301079476,unknown,Sarkar-Koshy,legitimate,3852.3890498614446,1402.0375316195214
3920.961613995695,card,2024-01-29 19:39:58,6011424813187495,unknown,Sidhu-Sagar,legitimate,5372.986306162276,1452.0246921665805
832.4259304898912,card,2024-01-30 05:28:49,180076506878232,unknown,"Loke, Lanka and Deshmukh",fraud,4528.778595377648,3696.352664887757
2073.610016611504,card,2024-01-03 15:03:16,4425838776317341186,unknown,De-Sharaf,fraud,2231.2820983755832,157.6720817640794
938.8181297892062,card,2024-01-18 13:19:06,30396754844823,unknown,Date PLC,legitimate,2849.737485531504,1910.9193557422973
1098.8555974153394,card,2024-02-12 16:27:38,4595040534872,unknown,"Khalsa, Loyal and Banik",legitimate,3142.4521543820283,2043.596556966689
1590.640768566958,card,2024-02-10 01:03:54,213137697520107,unknown,Hegde Ltd,fraud,4021.340365760641,2430.699597193682
1300.200745564827,card,2024-01-20 07:26:29,4861047424306182,unknown,Ramaswamy-Sule,legitimate,4648.565758965225,3348.3650134003974
1815.223876493604,card,2024-02-21 07:57:22,349215952128142,unknown,"Sabharwal, Chander and Choudhry",legitimate,3669.9609223516654,1854.7370458580615
4872.230090254171,card,2024-03-14 03:42:16,6567325467965557,unknown,Khalsa-Sunder,fraud,5945.784240743382,1073.5541504892108
2777.5562511436133,card,2024-01-31 22:18:06,3512544410957593,unknown,Varkey-Dutta,legitimate,7203.071725469694,4425.515474326081
911.0709721853945,card,2024-01-18 21:46:07,38063991831839,unknown,Dasgupta and Sons,fraud,5816.4537193246415,4905.382747139247
110.48786625695624,card,2024-03-09 05:43:40,4670081803583,unknown,Hora Inc,legitimate,220.36118518989093,109.8733189329347
1528.1687923680931,card,2024-02-20 06:46:33,3577411061433641,unknown,"D’Alia, Kara and Kakar",fraud,4265.038378861575,2736.8695864934825
905.0297632409302,card,2024-02-15 10:12:27,4132927577582,unknown,Solanki-Sharma,legitimate,2620.124634995829,1715.094871754899
3643.6618934559806,card,2024-01-25 13:19:09,370443723908202,unknown,"Sankar, Gole and Chhabra",fraud,5035.8398746381545,1392.177981182174
4493.7854007501255,card,2024-03-08 19:02:22,2249662298477138,unknown,Chokshi LLC,fraud,6178.960291191103,1685.1748904409778
719.2642477293538,card,2024-02-22 03:44:44,4020309580054859,unknown,"Tella, Dash and Dyal",fraud,3917.264252296095,3198.000004566741
2627.311833955571,card,2024-02-14 12:35:26,4817890211207,unknown,"Kuruvilla, Samra and Vala",fraud,3588.984725002248,961.6728910466768
4978.199236399429,card,2024-01-31 04:55:03,576310183180,unknown,"Ramaswamy, Chakraborty and Subramanian",legitimate,9543.3741875726,4565.174951173172
3185.786945222747,card,2024-02-21 03:43:00,2398950825335419,unknown,"Sathe, Khosla and D’Alia",fraud,5521.698424670731,2335.911479447984
405.6086203096468,card,2024-02-24 17:46:19,4210527809930370688,unknown,Sundaram Inc,legitimate,2040.2370177247956,1634.6283974151486
934.5314831643648,card,2024-02-06 17:56:27,3524235198661608,unknown,"Shah, Handa and Rege",legitimate,4764.532827586884,3830.00134442252
4546.91865967037,card,2024-02-17 13:15:38,2241558178480713,unknown,Acharya and Sons,legitimate,4638.488519198972,91.56985952860124
1584.9804453791164,card,2024-02-11 09:35:17,4429285454808207,unknown,"Chakrabarti, Warrior and Kulkarni",fraud,3749.92624541192,2164.945800032803
1904.8896500600272,card,2024-01-20 07:19:47,501834252295,unknown,"Grewal, Chad and Chawla",legitimate,3687.8546190561647,1782.9649689961377
927.2263185142566,card,2024-01-14 07:12:50,4244098117967451951,unknown,Das Inc,legitimate,2624.8937693630314,1697.667450848775
3169.425364214172,card,2024-02-08 04:56:51,3540630818113412,unknown,Khosla LLC,fraud,4861.411461046182,1691.9860968320104
1263.3346450665224,card,2024-02-22 15:53:13,4165224746070,unknown,"Varughese, Ray and Mall",legitimate,1429.3788200253866,166.04417495886423
3348.57704143157,card,2024-02-29 03:34:55,2278364991442428,unknown,"Sanghvi, Sama and Sanghvi",legitimate,4117.63789244568,769.0608510141105
3739.747588917503,card,2024-03-02 01:23:49,180049082231647,unknown,Ahuja-Varma,fraud,4457.754533886451,718.0069449689481
1014.9815229414982,card,2024-03-12 23:02:34,5211317352825279,unknown,Sura PLC,legitimate,5958.147941990913,4943.166419049415
1978.9158534414296,card,2024-02-23 12:46:34,4268154457757986984,unknown,"Raval, Dugar and Kapur",legitimate,2099.5229753355825,120.6071218941529
3339.3895625989635,card,2024-03-10 20:50:19,4335377315805,unknown,Balasubramanian Inc,legitimate,4183.087107795434,843.6975451964709
4431.994757339406,card,2024-03-08 03:12:33,377645480411187,unknown,Barad-Ravel,legitimate,9303.125555546305,4871.130798206897
251.8365200543534,card,2024-01-25 10:44:24,2255390117493406,unknown,Ganguly-Sagar,legitimate,3396.836923166275,3145.000403111921
3013.5979207655064,card,2024-02-03 18:04:51,38439125610747,unknown,Chakrabarti-Bajaj,fraud,5272.426852593096,2258.8289318275893
4914.904928977957,card,2024-02-07 14:21:39,4686793604028,unknown,Gaba-Sem,legitimate,5317.921984879343,403.0170559013859
4752.791261170725,card,2024-02-03 06:07:19,2279134308526307,unknown,"Samra, Ratti and Bath",legitimate,8104.40045771878,3351.6091965480546
190.44029881856292,card,2024-02-28 16:51:36,376269303569328,unknown,Chana PLC,fraud,888.0772073480896,697.6369085295266
810.2233765375183,card,2024-02-15 12:19:31,2664863579336805,unknown,Kurian and Sons,legitimate,4169.442126111834,3359.218749574316
2980.8781870827947,card,2024-01-18 20:22:58,6596711257101120,unknown,Ramaswamy PLC,legitimate,7876.968908111086,4896.090721028291
2881.616147600636,card,2024-01-18 03:51:48,6552005756604029,unknown,Koshy PLC,fraud,5546.159714099231,2664.543566498595
3797.294390951613,card,2024-02-14 21:25:01,4606824017008510,unknown,Kalla Group,legitimate,4875.57681691989,1078.282425968277
3507.835965981009,card,2024-02-28 23:27:12,4314695391193274077,unknown,Salvi PLC,fraud,6638.001882870204,3130.165916889195
1511.8219349617923,card,2024-02-16 12:15:33,4973340028806,unknown,Kara and Sons,legitimate,4081.3410770402943,2569.5191420785022
2350.844983127417,card,2024-03-15 11:35:15,5516108883239078,unknown,"Bhatti, Chana and Dara",legitimate,5021.214898544541,2670.369915417124
3653.8063716086735,card,2024-03-01 03:24:29,4248878876342,unknown,Devan Ltd,legitimate,6049.560032747458,2395.753661138784
3373.9101747249542,card,2024-03-14 20:46:59,38723599390526,unknown,Borah and Sons,fraud,6745.875640200298,3371.965465475344
1518.6429142639538,card,2024-01-07 15:31:57,3587520374260166,unknown,"Amble, Dyal and Chauhan",fraud,4382.650272674894,2864.0073584109405
977.0077588165408,card,2024-02-19 07:48:40,3574479439269982,unknown,Yohannan Group,legitimate,5912.113195313861,4935.105436497321
2874.009831684362,card,2024-02-07 02:23:22,4675185894205645,unknown,"Borah, Shetty and Sachdev",legitimate,7005.068302685533,4131.058471001172
2443.262770239382,card,2024-02-06 05:52:44,4065140550811705593,unknown,"Chauhan, Chokshi and Tandon",fraud,3774.1076750173047,1330.8449047779227
